antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'chills', 'chest pain', 'sweating'})",frozenset({'phlegm'}),0.04390243902439024,0.07195121951219512,0.042682926829268296,0.9722222222222223,13.512241054613938,1.0,0.03952409280190363,33.40975609756109,0.9685131195335277,0.5833333333333335,0.9700686231566653,0.7827212806026367
"frozenset({'swelled lymph nodes', 'fatigue', 'loss of appetite'})",frozenset({'mild fever'}),0.04390243902439024,0.07195121951219512,0.042682926829268296,0.9722222222222223,13.512241054613938,1.0,0.03952409280190363,33.40975609756109,0.9685131195335277,0.5833333333333335,0.9700686231566653,0.7827212806026367
"frozenset({'cough', 'sweating'})",frozenset({'phlegm'}),0.04390243902439024,0.07195121951219512,0.042682926829268296,0.9722222222222223,13.512241054613938,1.0,0.03952409280190363,33.40975609756109,0.9685131195335277,0.5833333333333335,0.9700686231566653,0.7827212806026367
"frozenset({'malaise', 'breathlessness', 'sweating'})",frozenset({'phlegm'}),0.042682926829268296,0.07195121951219512,0.041463414634146344,0.9714285714285714,13.501210653753027,1.0,0.0383923259964307,32.48170731707316,0.9672161858373923,0.5666666666666669,0.9692134409611414,0.7738498789346246
"frozenset({'malaise', 'high fever', 'sweating'})",frozenset({'phlegm'}),0.042682926829268296,0.07195121951219512,0.041463414634146344,0.9714285714285714,13.501210653753027,1.0,0.0383923259964307,32.48170731707316,0.9672161858373923,0.5666666666666669,0.9692134409611414,0.7738498789346246
"frozenset({'malaise', 'breathlessness', 'high fever'})",frozenset({'phlegm'}),0.042682926829268296,0.07195121951219512,0.041463414634146344,0.9714285714285714,13.501210653753027,1.0,0.0383923259964307,32.48170731707316,0.9672161858373923,0.5666666666666669,0.9692134409611414,0.7738498789346246
"frozenset({'cough', 'malaise', 'sweating'})",frozenset({'phlegm'}),0.042682926829268296,0.07195121951219512,0.041463414634146344,0.9714285714285714,13.501210653753027,1.0,0.0383923259964307,32.48170731707316,0.9672161858373923,0.5666666666666669,0.9692134409611414,0.7738498789346246
"frozenset({'malaise', 'fatigue', 'sweating'})",frozenset({'phlegm'}),0.042682926829268296,0.07195121951219512,0.041463414634146344,0.9714285714285714,13.501210653753027,1.0,0.0383923259964307,32.48170731707316,0.9672161858373923,0.5666666666666669,0.9692134409611414,0.7738498789346246
"frozenset({'malaise', 'chills', 'breathlessness'})",frozenset({'phlegm'}),0.042682926829268296,0.07195121951219512,0.041463414634146344,0.9714285714285714,13.501210653753027,1.0,0.0383923259964307,32.48170731707316,0.9672161858373923,0.5666666666666669,0.9692134409611414,0.7738498789346246
"frozenset({'chills', 'malaise', 'sweating'})",frozenset({'phlegm'}),0.042682926829268296,0.07195121951219512,0.041463414634146344,0.9714285714285714,13.501210653753027,1.0,0.0383923259964307,32.48170731707316,0.9672161858373923,0.5666666666666669,0.9692134409611414,0.7738498789346246
"frozenset({'malaise', 'cough', 'breathlessness'})",frozenset({'phlegm'}),0.042682926829268296,0.07195121951219512,0.041463414634146344,0.9714285714285714,13.501210653753027,1.0,0.0383923259964307,32.48170731707316,0.9672161858373923,0.5666666666666669,0.9692134409611414,0.7738498789346246
"frozenset({'malaise', 'breathlessness', 'fatigue'})",frozenset({'phlegm'}),0.042682926829268296,0.07195121951219512,0.041463414634146344,0.9714285714285714,13.501210653753027,1.0,0.0383923259964307,32.48170731707316,0.9672161858373923,0.5666666666666669,0.9692134409611414,0.7738498789346246
"frozenset({'nausea', 'dark urine'})","frozenset({'yellowish skin', 'joint pain'})",0.06585365853658537,0.06585365853658537,0.05853658536585366,0.888888888888889,13.497942386831276,1.0,0.05419988102320048,8.407317073170736,0.9911879895561359,0.7999999999999999,0.8810559907165653,0.888888888888889
"frozenset({'loss of appetite', 'lethargy'})","frozenset({'itching', 'fatigue'})",0.04390243902439024,0.06585365853658537,0.03902439024390244,0.888888888888889,13.497942386831276,1.0,0.036133254015466985,8.407317073170736,0.9684311224489797,0.5517241379310345,0.8810559907165653,0.7407407407407407
"frozenset({'chills', 'breathlessness'})","frozenset({'high fever', 'sweating'})",0.04390243902439024,0.06585365853658537,0.03902439024390244,0.888888888888889,13.497942386831276,1.0,0.036133254015466985,8.407317073170736,0.9684311224489797,0.5517241379310345,0.8810559907165653,0.7407407407407407
"frozenset({'yellowish skin', 'joint pain'})","frozenset({'nausea', 'dark urine'})",0.06585365853658537,0.06585365853658537,0.05853658536585366,0.888888888888889,13.497942386831276,1.0,0.05419988102320048,8.407317073170736,0.9911879895561359,0.7999999999999999,0.8810559907165653,0.888888888888889
"frozenset({'cough', 'sweating'})","frozenset({'breathlessness', 'high fever'})",0.04390243902439024,0.06585365853658537,0.03902439024390244,0.888888888888889,13.497942386831276,1.0,0.036133254015466985,8.407317073170736,0.9684311224489797,0.5517241379310345,0.8810559907165653,0.7407407407407407
"frozenset({'cough', 'fatigue', 'sweating'})",frozenset({'phlegm'}),0.041463414634146344,0.07195121951219512,0.04024390243902439,0.9705882352941176,13.489531405782653,1.0,0.03726055919095776,31.55365853658536,0.965918729277508,0.5500000000000002,0.9683079539305867,0.7649551345962113
"frozenset({'fatigue', 'high fever', 'sweating'})",frozenset({'phlegm'}),0.041463414634146344,0.07195121951219512,0.04024390243902439,0.9705882352941176,13.489531405782653,1.0,0.03726055919095776,31.55365853658536,0.965918729277508,0.5500000000000002,0.9683079539305867,0.7649551345962113
"frozenset({'cough', 'high fever', 'sweating'})",frozenset({'phlegm'}),0.041463414634146344,0.07195121951219512,0.04024390243902439,0.9705882352941176,13.489531405782653,1.0,0.03726055919095776,31.55365853658536,0.965918729277508,0.5500000000000002,0.9683079539305867,0.7649551345962113
"frozenset({'cough', 'chills', 'sweating'})",frozenset({'phlegm'}),0.041463414634146344,0.07195121951219512,0.04024390243902439,0.9705882352941176,13.489531405782653,1.0,0.03726055919095776,31.55365853658536,0.965918729277508,0.5500000000000002,0.9683079539305867,0.7649551345962113
"frozenset({'chills', 'breathlessness', 'sweating'})",frozenset({'phlegm'}),0.041463414634146344,0.07195121951219512,0.04024390243902439,0.9705882352941176,13.489531405782653,1.0,0.03726055919095776,31.55365853658536,0.965918729277508,0.5500000000000002,0.9683079539305867,0.7649551345962113
"frozenset({'breathlessness', 'fatigue', 'sweating'})",frozenset({'phlegm'}),0.041463414634146344,0.07195121951219512,0.04024390243902439,0.9705882352941176,13.489531405782653,1.0,0.03726055919095776,31.55365853658536,0.965918729277508,0.5500000000000002,0.9683079539305867,0.7649551345962113
"frozenset({'cough', 'chills', 'breathlessness'})",frozenset({'phlegm'}),0.041463414634146344,0.07195121951219512,0.04024390243902439,0.9705882352941176,13.489531405782653,1.0,0.03726055919095776,31.55365853658536,0.965918729277508,0.5500000000000002,0.9683079539305867,0.7649551345962113
"frozenset({'breathlessness', 'high fever', 'sweating'})",frozenset({'phlegm'}),0.041463414634146344,0.07195121951219512,0.04024390243902439,0.9705882352941176,13.489531405782653,1.0,0.03726055919095776,31.55365853658536,0.965918729277508,0.5500000000000002,0.9683079539305867,0.7649551345962113
"frozenset({'chills', 'fatigue', 'sweating'})",frozenset({'phlegm'}),0.041463414634146344,0.07195121951219512,0.04024390243902439,0.9705882352941176,13.489531405782653,1.0,0.03726055919095776,31.55365853658536,0.965918729277508,0.5500000000000002,0.9683079539305867,0.7649551345962113
"frozenset({'chills', 'breathlessness', 'high fever'})",frozenset({'phlegm'}),0.041463414634146344,0.07195121951219512,0.04024390243902439,0.9705882352941176,13.489531405782653,1.0,0.03726055919095776,31.55365853658536,0.965918729277508,0.5500000000000002,0.9683079539305867,0.7649551345962113
"frozenset({'cough', 'breathlessness', 'sweating'})",frozenset({'phlegm'}),0.041463414634146344,0.07195121951219512,0.04024390243902439,0.9705882352941176,13.489531405782653,1.0,0.03726055919095776,31.55365853658536,0.965918729277508,0.5500000000000002,0.9683079539305867,0.7649551345962113
"frozenset({'chills', 'breathlessness', 'fatigue'})",frozenset({'phlegm'}),0.041463414634146344,0.07195121951219512,0.04024390243902439,0.9705882352941176,13.489531405782653,1.0,0.03726055919095776,31.55365853658536,0.965918729277508,0.5500000000000002,0.9683079539305867,0.7649551345962113
frozenset({'mood swings'}),"frozenset({'irritability', 'fatigue'})",0.046341463414634146,0.06829268292682927,0.042682926829268296,0.9210526315789475,13.486842105263158,1.0,0.039518143961927425,11.801626016260174,0.970843989769821,0.5932203389830508,0.9152659134747867,0.7730263157894737
"frozenset({'mood swings', 'abnormal menstruation'})","frozenset({'irritability', 'fatigue'})",0.046341463414634146,0.06829268292682927,0.042682926829268296,0.9210526315789475,13.486842105263158,1.0,0.039518143961927425,11.801626016260174,0.970843989769821,0.5932203389830508,0.9152659134747867,0.7730263157894737
"frozenset({'malaise', 'sweating'})","frozenset({'phlegm', 'high fever'})",0.045121951219512194,0.06829268292682927,0.041463414634146344,0.918918918918919,13.455598455598455,1.0,0.03838191552647234,11.491056910569112,0.9694237848396063,0.5762711864406779,0.9129758030281592,0.763030888030888
"frozenset({'fatigue', 'muscle pain'})","frozenset({'headache', 'malaise'})",0.045121951219512194,0.06829268292682927,0.041463414634146344,0.918918918918919,13.455598455598455,1.0,0.03838191552647234,11.491056910569112,0.9694237848396063,0.5762711864406779,0.9129758030281592,0.763030888030888
"frozenset({'malaise', 'sweating'})","frozenset({'phlegm', 'fatigue'})",0.045121951219512194,0.06829268292682927,0.041463414634146344,0.918918918918919,13.455598455598455,1.0,0.03838191552647234,11.491056910569112,0.9694237848396063,0.5762711864406779,0.9129758030281592,0.763030888030888
"frozenset({'malaise', 'breathlessness'})","frozenset({'cough', 'phlegm'})",0.045121951219512194,0.06829268292682927,0.041463414634146344,0.918918918918919,13.455598455598455,1.0,0.03838191552647234,11.491056910569112,0.9694237848396063,0.5762711864406779,0.9129758030281592,0.763030888030888
"frozenset({'malaise', 'sweating'})","frozenset({'phlegm', 'chills'})",0.045121951219512194,0.06829268292682927,0.041463414634146344,0.918918918918919,13.455598455598455,1.0,0.03838191552647234,11.491056910569112,0.9694237848396063,0.5762711864406779,0.9129758030281592,0.763030888030888
"frozenset({'malaise', 'breathlessness'})","frozenset({'phlegm', 'high fever'})",0.045121951219512194,0.06829268292682927,0.041463414634146344,0.918918918918919,13.455598455598455,1.0,0.03838191552647234,11.491056910569112,0.9694237848396063,0.5762711864406779,0.9129758030281592,0.763030888030888
"frozenset({'malaise', 'sweating'})","frozenset({'cough', 'phlegm'})",0.045121951219512194,0.06829268292682927,0.041463414634146344,0.918918918918919,13.455598455598455,1.0,0.03838191552647234,11.491056910569112,0.9694237848396063,0.5762711864406779,0.9129758030281592,0.763030888030888
"frozenset({'malaise', 'breathlessness'})","frozenset({'phlegm', 'fatigue'})",0.045121951219512194,0.06829268292682927,0.041463414634146344,0.918918918918919,13.455598455598455,1.0,0.03838191552647234,11.491056910569112,0.9694237848396063,0.5762711864406779,0.9129758030281592,0.763030888030888
"frozenset({'malaise', 'breathlessness'})","frozenset({'phlegm', 'chills'})",0.045121951219512194,0.06829268292682927,0.041463414634146344,0.918918918918919,13.455598455598455,1.0,0.03838191552647234,11.491056910569112,0.9694237848396063,0.5762711864406779,0.9129758030281592,0.763030888030888
"frozenset({'cough', 'sweating'})","frozenset({'phlegm', 'high fever'})",0.04390243902439024,0.06829268292682927,0.04024390243902439,0.9166666666666667,13.422619047619047,1.0,0.037245687091017256,11.180487804878059,0.9679962894248609,0.559322033898305,0.9105584642233857,0.7529761904761905
"frozenset({'chills', 'breathlessness'})","frozenset({'phlegm', 'high fever'})",0.04390243902439024,0.06829268292682927,0.04024390243902439,0.9166666666666667,13.422619047619047,1.0,0.037245687091017256,11.180487804878059,0.9679962894248609,0.559322033898305,0.9105584642233857,0.7529761904761905
"frozenset({'chills', 'breathlessness'})","frozenset({'cough', 'phlegm'})",0.04390243902439024,0.06829268292682927,0.04024390243902439,0.9166666666666667,13.422619047619047,1.0,0.037245687091017256,11.180487804878059,0.9679962894248609,0.559322033898305,0.9105584642233857,0.7529761904761905
"frozenset({'cough', 'sweating'})","frozenset({'phlegm', 'fatigue'})",0.04390243902439024,0.06829268292682927,0.04024390243902439,0.9166666666666667,13.422619047619047,1.0,0.037245687091017256,11.180487804878059,0.9679962894248609,0.559322033898305,0.9105584642233857,0.7529761904761905
"frozenset({'cough', 'sweating'})","frozenset({'phlegm', 'chills'})",0.04390243902439024,0.06829268292682927,0.04024390243902439,0.9166666666666667,13.422619047619047,1.0,0.037245687091017256,11.180487804878059,0.9679962894248609,0.559322033898305,0.9105584642233857,0.7529761904761905
"frozenset({'high fever', 'diarrhoea'})","frozenset({'nausea', 'chills'})",0.04390243902439024,0.06829268292682927,0.04024390243902439,0.9166666666666667,13.422619047619047,1.0,0.037245687091017256,11.180487804878059,0.9679962894248609,0.559322033898305,0.9105584642233857,0.7529761904761905
"frozenset({'chills', 'breathlessness'})","frozenset({'phlegm', 'fatigue'})",0.04390243902439024,0.06829268292682927,0.04024390243902439,0.9166666666666667,13.422619047619047,1.0,0.037245687091017256,11.180487804878059,0.9679962894248609,0.559322033898305,0.9105584642233857,0.7529761904761905
"frozenset({'headache', 'diarrhoea'})","frozenset({'nausea', 'chills'})",0.042682926829268296,0.06829268292682927,0.03902439024390244,0.9142857142857143,13.387755102040815,1.0,0.036109458655562164,10.869918699186988,0.9665605095541402,0.5423728813559321,0.9080029917726253,0.7428571428571429
frozenset({'red spots over body'}),"frozenset({'malaise', 'high fever', 'loss of appetite'})",0.0475609756097561,0.06707317073170732,0.042682926829268296,0.8974358974358975,13.37995337995338,1.0,0.03949286139202856,9.096036585365855,0.9714651545637463,0.5932203389830508,0.8900620077090666,0.7668997668997669
frozenset({'restlessness'}),"frozenset({'excessive hunger', 'fatigue'})",0.046341463414634146,0.06707317073170732,0.041463414634146344,0.8947368421052632,13.339712918660286,1.0,0.03835514574657942,8.862804878048781,0.9699864600571687,0.5762711864406779,0.8871689026487789,0.7564593301435407
"frozenset({'restlessness', 'weight loss'})","frozenset({'excessive hunger', 'fatigue'})",0.04390243902439024,0.06707317073170732,0.03902439024390244,0.888888888888889,13.252525252525253,1.0,0.036079714455681144,8.396341463414638,0.9669961734693878,0.5423728813559321,0.8809005083514889,0.7353535353535354
"frozenset({'breathlessness', 'vomiting'})","frozenset({'chest pain', 'sweating'})",0.041463414634146344,0.06707317073170732,0.036585365853658534,0.8823529411764705,13.15508021390374,1.0,0.033804283164782865,7.929878048780478,0.963952502120441,0.5084745762711863,0.8738946559015763,0.713903743315508
"frozenset({'cough', 'fatigue', 'high fever'})",frozenset({'phlegm'}),0.08048780487804878,0.07195121951219512,0.06097560975609756,0.7575757575757576,10.529019003595275,1.0,0.055184414039262344,3.828201219512195,0.9842440318302388,0.6666666666666666,0.7387807111854419,0.8025166923472009
frozenset({'phlegm'}),"frozenset({'cough', 'fatigue', 'high fever'})",0.07195121951219512,0.08048780487804878,0.06097560975609756,0.8474576271186441,10.529019003595275,1.0,0.055184414039262344,6.027913279132794,0.9751905387647831,0.6666666666666666,0.8341051117205414,0.8025166923472009
"frozenset({'cough', 'fatigue'})","frozenset({'phlegm', 'chest pain'})",0.08536585365853659,0.07195121951219512,0.06463414634146342,0.7571428571428571,10.523002421307506,1.0,0.05849196906603213,3.821377331420373,0.989433962264151,0.6973684210526316,0.7383142481697015,0.8277239709443099
frozenset({'phlegm'}),"frozenset({'cough', 'fatigue'})",0.07195121951219512,0.08536585365853659,0.06463414634146342,0.8983050847457628,10.523002421307506,1.0,0.05849196906603213,8.993902439024396,0.9751320258845115,0.6973684210526316,0.888813559322034,0.8277239709443099
"frozenset({'phlegm', 'chest pain'})","frozenset({'cough', 'fatigue'})",0.07195121951219512,0.08536585365853659,0.06463414634146342,0.8983050847457628,10.523002421307506,1.0,0.05849196906603213,8.993902439024396,0.9751320258845115,0.6973684210526316,0.888813559322034,0.8277239709443099
"frozenset({'cough', 'fatigue'})",frozenset({'phlegm'}),0.08536585365853659,0.07195121951219512,0.06463414634146342,0.7571428571428571,10.523002421307506,1.0,0.05849196906603213,3.821377331420373,0.989433962264151,0.6973684210526316,0.7383142481697015,0.8277239709443099
"frozenset({'phlegm', 'swelled lymph nodes'})","frozenset({'cough', 'fatigue'})",0.0475609756097561,0.08536585365853659,0.042682926829268296,0.8974358974358975,10.512820512820513,1.0,0.03862284354550863,8.917682926829272,0.9500640204865558,0.472972972972973,0.8878632478632479,0.6987179487179487
"frozenset({'swelled lymph nodes', 'chest pain'})","frozenset({'cough', 'fatigue'})",0.0475609756097561,0.08536585365853659,0.042682926829268296,0.8974358974358975,10.512820512820513,1.0,0.03862284354550863,8.917682926829272,0.9500640204865558,0.472972972972973,0.8878632478632479,0.6987179487179487
"frozenset({'malaise', 'chest pain'})","frozenset({'cough', 'fatigue'})",0.07073170731707316,0.08536585365853659,0.06341463414634146,0.8965517241379312,10.502463054187192,1.0,0.057376561570493756,8.841463414634157,0.9736523319200484,0.6842105263157895,0.8868965517241381,0.819704433497537
"frozenset({'cough', 'fatigue'})","frozenset({'malaise', 'chest pain'})",0.08536585365853659,0.07073170731707316,0.06341463414634146,0.7428571428571428,10.502463054187192,1.0,0.057376561570493756,3.613821138211381,0.9892307692307692,0.6842105263157895,0.7232845894263217,0.819704433497537
"frozenset({'phlegm', 'malaise'})","frozenset({'cough', 'fatigue'})",0.06951219512195123,0.08536585365853659,0.06219512195121951,0.894736842105263,10.481203007518795,1.0,0.05626115407495538,8.689024390243894,0.9721686839873565,0.6710526315789471,0.8849122807017543,0.8116541353383457
"frozenset({'chest pain', 'high fever'})","frozenset({'cough', 'fatigue'})",0.06951219512195123,0.08536585365853659,0.06219512195121951,0.894736842105263,10.481203007518795,1.0,0.05626115407495538,8.689024390243894,0.9721686839873565,0.6710526315789471,0.8849122807017543,0.8116541353383457
"frozenset({'chills', 'chest pain'})","frozenset({'cough', 'fatigue'})",0.06951219512195123,0.08536585365853659,0.06219512195121951,0.894736842105263,10.481203007518795,1.0,0.05626115407495538,8.689024390243894,0.9721686839873565,0.6710526315789471,0.8849122807017543,0.8116541353383457
"frozenset({'cough', 'fatigue'})","frozenset({'chest pain', 'high fever'})",0.08536585365853659,0.06951219512195123,0.06219512195121951,0.7285714285714285,10.481203007518795,1.0,0.05626115407495538,3.428112965340179,0.9890196078431372,0.6710526315789471,0.708294326905074,0.8116541353383457
"frozenset({'cough', 'fatigue'})","frozenset({'phlegm', 'malaise'})",0.08536585365853659,0.06951219512195123,0.06219512195121951,0.7285714285714285,10.481203007518795,1.0,0.05626115407495538,3.428112965340179,0.9890196078431372,0.6710526315789471,0.708294326905074,0.8116541353383457
"frozenset({'cough', 'fatigue'})","frozenset({'chills', 'chest pain'})",0.08536585365853659,0.06951219512195123,0.06219512195121951,0.7285714285714285,10.481203007518795,1.0,0.05626115407495538,3.428112965340179,0.9890196078431372,0.6710526315789471,0.708294326905074,0.8116541353383457
"frozenset({'cough', 'fatigue'})","frozenset({'phlegm', 'high fever'})",0.08536585365853659,0.06829268292682927,0.06097560975609756,0.7142857142857142,10.459183673469386,1.0,0.05514574657941701,3.2609756097560965,0.9888,0.6578947368421051,0.6933433059087508,0.8035714285714285
"frozenset({'phlegm', 'chills'})","frozenset({'cough', 'fatigue'})",0.06829268292682927,0.08536585365853659,0.06097560975609756,0.8928571428571428,10.459183673469386,1.0,0.05514574657941701,8.536585365853654,0.9706806282722513,0.6578947368421051,0.8828571428571428,0.8035714285714285
"frozenset({'phlegm', 'high fever'})","frozenset({'cough', 'fatigue'})",0.06829268292682927,0.08536585365853659,0.06097560975609756,0.8928571428571428,10.459183673469386,1.0,0.05514574657941701,8.536585365853654,0.9706806282722513,0.6578947368421051,0.8828571428571428,0.8035714285714285
"frozenset({'cough', 'fatigue'})","frozenset({'phlegm', 'chills'})",0.08536585365853659,0.06829268292682927,0.06097560975609756,0.7142857142857142,10.459183673469386,1.0,0.05514574657941701,3.2609756097560965,0.9888,0.6578947368421051,0.6933433059087508,0.8035714285714285
"frozenset({'malaise', 'sweating'})","frozenset({'cough', 'fatigue'})",0.045121951219512194,0.08536585365853659,0.04024390243902439,0.891891891891892,10.447876447876448,1.0,0.03639202855443189,8.460365853658546,0.9470180734548551,0.445945945945946,0.8818018018018019,0.6816602316602317
"frozenset({'phlegm', 'sweating'})","frozenset({'cough', 'fatigue'})",0.045121951219512194,0.08536585365853659,0.04024390243902439,0.891891891891892,10.447876447876448,1.0,0.03639202855443189,8.460365853658546,0.9470180734548551,0.445945945945946,0.8818018018018019,0.6816602316602317
"frozenset({'swelled lymph nodes', 'chills'})","frozenset({'cough', 'fatigue'})",0.045121951219512194,0.08536585365853659,0.04024390243902439,0.891891891891892,10.447876447876448,1.0,0.03639202855443189,8.460365853658546,0.9470180734548551,0.445945945945946,0.8818018018018019,0.6816602316602317
"frozenset({'malaise', 'breathlessness'})","frozenset({'cough', 'fatigue'})",0.045121951219512194,0.08536585365853659,0.04024390243902439,0.891891891891892,10.447876447876448,1.0,0.03639202855443189,8.460365853658546,0.9470180734548551,0.445945945945946,0.8818018018018019,0.6816602316602317
"frozenset({'phlegm', 'breathlessness'})","frozenset({'cough', 'fatigue'})",0.045121951219512194,0.08536585365853659,0.04024390243902439,0.891891891891892,10.447876447876448,1.0,0.03639202855443189,8.460365853658546,0.9470180734548551,0.445945945945946,0.8818018018018019,0.6816602316602317
"frozenset({'chills', 'breathlessness'})","frozenset({'cough', 'fatigue'})",0.04390243902439024,0.08536585365853659,0.03902439024390244,0.888888888888889,10.412698412698413,1.0,0.035276621058893516,8.231707317073175,0.9454719387755103,0.43243243243243246,0.8785185185185186,0.6730158730158731
"frozenset({'mood swings', 'abnormal menstruation'})",frozenset({'irritability'}),0.046341463414634146,0.09634146341463415,0.046341463414634146,1.0,10.379746835443038,1.0,0.041876859012492565,inf,0.9475703324808186,0.481012658227848,1.0,0.740506329113924
frozenset({'abnormal menstruation'}),frozenset({'irritability'}),0.04878048780487805,0.09634146341463415,0.04878048780487805,1.0,10.379746835443038,1.0,0.04408090422367639,inf,0.9500000000000001,0.5063291139240506,1.0,0.7531645569620253
"frozenset({'mood swings', 'fatigue'})",frozenset({'irritability'}),0.042682926829268296,0.09634146341463415,0.042682926829268296,1.0,10.379746835443038,1.0,0.03857079119571684,inf,0.9439490445859873,0.44303797468354433,1.0,0.7215189873417722
"frozenset({'mood swings', 'fatigue', 'abnormal menstruation'})",frozenset({'irritability'}),0.042682926829268296,0.09634146341463415,0.042682926829268296,1.0,10.379746835443038,1.0,0.03857079119571684,inf,0.9439490445859873,0.44303797468354433,1.0,0.7215189873417722
"frozenset({'excessive hunger', 'sweating'})",frozenset({'irritability'}),0.045121951219512194,0.09634146341463415,0.045121951219512194,1.0,10.379746835443038,1.0,0.040774836406900654,inf,0.9463601532567051,0.4683544303797467,1.0,0.7341772151898734
"frozenset({'fatigue', 'abnormal menstruation'})",frozenset({'irritability'}),0.045121951219512194,0.09634146341463415,0.045121951219512194,1.0,10.379746835443038,1.0,0.040774836406900654,inf,0.9463601532567051,0.4683544303797467,1.0,0.7341772151898734
"frozenset({'excessive hunger', 'fatigue', 'sweating'})",frozenset({'irritability'}),0.042682926829268296,0.09634146341463415,0.042682926829268296,1.0,10.379746835443038,1.0,0.03857079119571684,inf,0.9439490445859873,0.44303797468354433,1.0,0.7215189873417722
frozenset({'mood swings'}),frozenset({'irritability'}),0.046341463414634146,0.09634146341463415,0.046341463414634146,1.0,10.379746835443038,1.0,0.041876859012492565,inf,0.9475703324808186,0.481012658227848,1.0,0.740506329113924
frozenset({'phlegm'}),"frozenset({'cough', 'chest pain'})",0.07195121951219512,0.09146341463414634,0.06829268292682927,0.9491525423728815,10.377401129943504,1.0,0.06171177870315289,17.867886178861838,0.9736953256992679,0.7179487179487182,0.9440336707996816,0.847909604519774
"frozenset({'cough', 'chest pain'})",frozenset({'phlegm'}),0.09146341463414634,0.07195121951219512,0.06829268292682927,0.7466666666666667,10.377401129943504,1.0,0.06171177870315289,3.6633504492939672,0.9946069031639502,0.7179487179487182,0.7270258431887867,0.847909604519774
"frozenset({'cough', 'high fever'})",frozenset({'phlegm'}),0.08658536585365853,0.07195121951219512,0.06463414634146342,0.7464788732394367,10.374791119598951,1.0,0.05840422367638311,3.6606368563685656,0.9892687104819003,0.6883116883116885,0.7268234902185784,0.8223919789925997
frozenset({'phlegm'}),"frozenset({'cough', 'high fever'})",0.07195121951219512,0.08658536585365853,0.06463414634146342,0.8983050847457628,10.374791119598951,1.0,0.05840422367638311,8.981910569105695,0.9736692038777179,0.6883116883116885,0.888665112805775,0.8223919789925997
"frozenset({'phlegm', 'chest pain'})","frozenset({'cough', 'high fever'})",0.07195121951219512,0.08658536585365853,0.06463414634146342,0.8983050847457628,10.374791119598951,1.0,0.05840422367638311,8.981910569105695,0.9736692038777179,0.6883116883116885,0.888665112805775,0.8223919789925997
"frozenset({'cough', 'high fever'})","frozenset({'phlegm', 'chest pain'})",0.08658536585365853,0.07195121951219512,0.06463414634146342,0.7464788732394367,10.374791119598951,1.0,0.05840422367638311,3.6606368563685656,0.9892687104819003,0.6883116883116885,0.7268234902185784,0.8223919789925997
"frozenset({'phlegm', 'swelled lymph nodes'})","frozenset({'cough', 'chest pain'})",0.0475609756097561,0.09146341463414634,0.045121951219512194,0.9487179487179487,10.372649572649573,1.0,0.04077186198691255,17.716463414634134,0.9487143994186249,0.48051948051948046,0.9435553261056616,0.721025641025641
"frozenset({'swelled lymph nodes', 'mild fever'})","frozenset({'malaise', 'loss of appetite'})",0.046341463414634146,0.09390243902439024,0.045121951219512194,0.9736842105263158,10.369104579630896,1.0,0.0407703747769185,34.43170731707321,0.9474666482339118,0.4743589743589743,0.9709570021959341,0.7271018455228981
"frozenset({'irritability', 'sweating'})",frozenset({'excessive hunger'}),0.046341463414634146,0.09390243902439024,0.045121951219512194,0.9736842105263158,10.369104579630896,1.0,0.0407703747769185,34.43170731707321,0.9474666482339118,0.4743589743589743,0.9709570021959341,0.7271018455228981
"frozenset({'swelled lymph nodes', 'chest pain'})","frozenset({'chills', 'malaise'})",0.0475609756097561,0.08902439024390243,0.04390243902439024,0.923076923076923,10.368809272918861,1.0,0.03966835217132659,11.84268292682926,0.9486769099445157,0.4736842105263157,0.9155596745958191,0.708113804004215
"frozenset({'phlegm', 'swelled lymph nodes'})","frozenset({'chills', 'malaise'})",0.0475609756097561,0.08902439024390243,0.04390243902439024,0.923076923076923,10.368809272918861,1.0,0.03966835217132659,11.84268292682926,0.9486769099445157,0.4736842105263157,0.9155596745958191,0.708113804004215
"frozenset({'phlegm', 'swelled lymph nodes'})","frozenset({'cough', 'high fever'})",0.0475609756097561,0.08658536585365853,0.042682926829268296,0.8974358974358975,10.364752618273746,1.0,0.03856484235574063,8.905792682926831,0.9486372782147431,0.46666666666666673,0.8877135325733457,0.6951968219573854
"frozenset({'swelled lymph nodes', 'chest pain'})","frozenset({'cough', 'high fever'})",0.0475609756097561,0.08658536585365853,0.042682926829268296,0.8974358974358975,10.364752618273746,1.0,0.03856484235574063,8.905792682926831,0.9486372782147431,0.46666666666666673,0.8877135325733457,0.6951968219573854
"frozenset({'headache', 'irritability'})",frozenset({'excessive hunger'}),0.045121951219512194,0.09390243902439024,0.04390243902439024,0.9729729729729729,10.361530361530361,1.0,0.039665377751338486,33.52560975609749,0.9461827728111253,0.46153846153846145,0.9701720563093376,0.7202527202527202
"frozenset({'blurred and distorted vision', 'irritability'})",frozenset({'excessive hunger'}),0.045121951219512194,0.09390243902439024,0.04390243902439024,0.9729729729729729,10.361530361530361,1.0,0.039665377751338486,33.52560975609749,0.9461827728111253,0.46153846153846145,0.9701720563093376,0.7202527202527202
