antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'phlegm'}),"frozenset({'chest pain', 'sweating'})",0.07195121951219512,0.06707317073170732,0.045121951219512194,0.6271186440677966,9.349768875192604,1.0,0.04029595478881618,2.501940133037694,0.9622829136626772,0.48051948051948046,0.600310180569403,0.6499229583975346
"frozenset({'fatigue', 'swelled lymph nodes'})","frozenset({'chest pain', 'phlegm'})",0.06707317073170732,0.07195121951219512,0.045121951219512194,0.6727272727272726,9.349768875192604,1.0,0.04029595478881618,2.8357046070460696,0.957251369016075,0.48051948051948046,0.6473539601003463,0.6499229583975346
"frozenset({'chest pain', 'sweating'})",frozenset({'phlegm'}),0.06707317073170732,0.07195121951219512,0.045121951219512194,0.6727272727272726,9.349768875192604,1.0,0.04029595478881618,2.8357046070460696,0.957251369016075,0.48051948051948046,0.6473539601003463,0.6499229583975346
frozenset({'phlegm'}),"frozenset({'fatigue', 'swelled lymph nodes'})",0.07195121951219512,0.06707317073170732,0.045121951219512194,0.6271186440677966,9.349768875192604,1.0,0.04029595478881618,2.501940133037694,0.9622829136626772,0.48051948051948046,0.600310180569403,0.6499229583975346
"frozenset({'fatigue', 'swelled lymph nodes'})",frozenset({'phlegm'}),0.06707317073170732,0.07195121951219512,0.045121951219512194,0.6727272727272726,9.349768875192604,1.0,0.04029595478881618,2.8357046070460696,0.957251369016075,0.48051948051948046,0.6473539601003463,0.6499229583975346
"frozenset({'chest pain', 'phlegm'})","frozenset({'high fever', 'swelled lymph nodes'})",0.07195121951219512,0.06707317073170732,0.045121951219512194,0.6271186440677966,9.349768875192604,1.0,0.04029595478881618,2.501940133037694,0.9622829136626772,0.48051948051948046,0.600310180569403,0.6499229583975346
frozenset({'phlegm'}),"frozenset({'chest pain', 'breathlessness'})",0.07195121951219512,0.06707317073170732,0.045121951219512194,0.6271186440677966,9.349768875192604,1.0,0.04029595478881618,2.501940133037694,0.9622829136626772,0.48051948051948046,0.600310180569403,0.6499229583975346
"frozenset({'chest pain', 'phlegm'})","frozenset({'fatigue', 'swelled lymph nodes'})",0.07195121951219512,0.06707317073170732,0.045121951219512194,0.6271186440677966,9.349768875192604,1.0,0.04029595478881618,2.501940133037694,0.9622829136626772,0.48051948051948046,0.600310180569403,0.6499229583975346
"frozenset({'chest pain', 'breathlessness'})",frozenset({'phlegm'}),0.06707317073170732,0.07195121951219512,0.045121951219512194,0.6727272727272726,9.349768875192604,1.0,0.04029595478881618,2.8357046070460696,0.957251369016075,0.48051948051948046,0.6473539601003463,0.6499229583975346
"frozenset({'high fever', 'swelled lymph nodes'})",frozenset({'phlegm'}),0.06707317073170732,0.07195121951219512,0.045121951219512194,0.6727272727272726,9.349768875192604,1.0,0.04029595478881618,2.8357046070460696,0.957251369016075,0.48051948051948046,0.6473539601003463,0.6499229583975346
"frozenset({'high fever', 'swelled lymph nodes'})","frozenset({'chest pain', 'phlegm'})",0.06707317073170732,0.07195121951219512,0.045121951219512194,0.6727272727272726,9.349768875192604,1.0,0.04029595478881618,2.8357046070460696,0.957251369016075,0.48051948051948046,0.6473539601003463,0.6499229583975346
frozenset({'phlegm'}),"frozenset({'high fever', 'swelled lymph nodes'})",0.07195121951219512,0.06707317073170732,0.045121951219512194,0.6271186440677966,9.349768875192604,1.0,0.04029595478881618,2.501940133037694,0.9622829136626772,0.48051948051948046,0.600310180569403,0.6499229583975346
frozenset({'swelled lymph nodes'}),frozenset({'phlegm'}),0.07073170731707316,0.07195121951219512,0.0475609756097561,0.6724137931034484,9.345412039742843,1.0,0.04247174301011303,2.832991014120669,0.960966417659331,0.5000000000000001,0.6470161765372243,0.6667153711279954
frozenset({'swelled lymph nodes'}),"frozenset({'chest pain', 'phlegm'})",0.07073170731707316,0.07195121951219512,0.0475609756097561,0.6724137931034484,9.345412039742843,1.0,0.04247174301011303,2.832991014120669,0.960966417659331,0.5000000000000001,0.6470161765372243,0.6667153711279954
frozenset({'phlegm'}),frozenset({'swelled lymph nodes'}),0.07195121951219512,0.07073170731707316,0.0475609756097561,0.6610169491525424,9.345412039742842,1.0,0.04247174301011303,2.7413414634146345,0.9622291856194615,0.5000000000000001,0.6352150896392189,0.6667153711279954
"frozenset({'chest pain', 'phlegm'})",frozenset({'swelled lymph nodes'}),0.07195121951219512,0.07073170731707316,0.0475609756097561,0.6610169491525424,9.345412039742842,1.0,0.04247174301011303,2.7413414634146345,0.9622291856194615,0.5000000000000001,0.6352150896392189,0.6667153711279954
frozenset({'swelled lymph nodes'}),"frozenset({'chills', 'chest pain', 'phlegm'})",0.07073170731707316,0.06829268292682927,0.045121951219512194,0.6379310344827587,9.341133004926109,1.0,0.04029149315883403,2.5732868757259,0.9609136695750868,0.48051948051948046,0.6113919480050551,0.6493226600985221
frozenset({'swelled lymph nodes'}),"frozenset({'fatigue', 'phlegm'})",0.07073170731707316,0.06829268292682927,0.045121951219512194,0.6379310344827587,9.341133004926109,1.0,0.04029149315883403,2.5732868757259,0.9609136695750868,0.48051948051948046,0.6113919480050551,0.6493226600985221
frozenset({'swelled lymph nodes'}),"frozenset({'cough', 'chest pain', 'phlegm'})",0.07073170731707316,0.06829268292682927,0.045121951219512194,0.6379310344827587,9.341133004926109,1.0,0.04029149315883403,2.5732868757259,0.9609136695750868,0.48051948051948046,0.6113919480050551,0.6493226600985221
frozenset({'swelled lymph nodes'}),"frozenset({'chills', 'phlegm'})",0.07073170731707316,0.06829268292682927,0.045121951219512194,0.6379310344827587,9.341133004926109,1.0,0.04029149315883403,2.5732868757259,0.9609136695750868,0.48051948051948046,0.6113919480050551,0.6493226600985221
frozenset({'swelled lymph nodes'}),"frozenset({'phlegm', 'high fever'})",0.07073170731707316,0.06829268292682927,0.045121951219512194,0.6379310344827587,9.341133004926109,1.0,0.04029149315883403,2.5732868757259,0.9609136695750868,0.48051948051948046,0.6113919480050551,0.6493226600985221
frozenset({'swelled lymph nodes'}),"frozenset({'cough', 'phlegm'})",0.07073170731707316,0.06829268292682927,0.045121951219512194,0.6379310344827587,9.341133004926109,1.0,0.04029149315883403,2.5732868757259,0.9609136695750868,0.48051948051948046,0.6113919480050551,0.6493226600985221
frozenset({'swelled lymph nodes'}),"frozenset({'chest pain', 'phlegm', 'high fever'})",0.07073170731707316,0.06829268292682927,0.045121951219512194,0.6379310344827587,9.341133004926109,1.0,0.04029149315883403,2.5732868757259,0.9609136695750868,0.48051948051948046,0.6113919480050551,0.6493226600985221
frozenset({'swelled lymph nodes'}),"frozenset({'fatigue', 'phlegm', 'chest pain'})",0.07073170731707316,0.06829268292682927,0.045121951219512194,0.6379310344827587,9.341133004926109,1.0,0.04029149315883403,2.5732868757259,0.9609136695750868,0.48051948051948046,0.6113919480050551,0.6493226600985221
"frozenset({'chills', 'phlegm'})",frozenset({'swelled lymph nodes'}),0.06829268292682927,0.07073170731707316,0.045121951219512194,0.6607142857142856,9.341133004926107,1.0,0.04029149315883403,2.7388960205391517,0.958398188764681,0.48051948051948046,0.6348893888263966,0.6493226600985221
"frozenset({'cough', 'phlegm'})",frozenset({'swelled lymph nodes'}),0.06829268292682927,0.07073170731707316,0.045121951219512194,0.6607142857142856,9.341133004926107,1.0,0.04029149315883403,2.7388960205391517,0.958398188764681,0.48051948051948046,0.6348893888263966,0.6493226600985221
"frozenset({'fatigue', 'phlegm'})",frozenset({'swelled lymph nodes'}),0.06829268292682927,0.07073170731707316,0.045121951219512194,0.6607142857142856,9.341133004926107,1.0,0.04029149315883403,2.7388960205391517,0.958398188764681,0.48051948051948046,0.6348893888263966,0.6493226600985221
"frozenset({'chills', 'chest pain', 'phlegm'})",frozenset({'swelled lymph nodes'}),0.06829268292682927,0.07073170731707316,0.045121951219512194,0.6607142857142856,9.341133004926107,1.0,0.04029149315883403,2.7388960205391517,0.958398188764681,0.48051948051948046,0.6348893888263966,0.6493226600985221
"frozenset({'cough', 'chest pain', 'phlegm'})",frozenset({'swelled lymph nodes'}),0.06829268292682927,0.07073170731707316,0.045121951219512194,0.6607142857142856,9.341133004926107,1.0,0.04029149315883403,2.7388960205391517,0.958398188764681,0.48051948051948046,0.6348893888263966,0.6493226600985221
"frozenset({'chest pain', 'phlegm', 'high fever'})",frozenset({'swelled lymph nodes'}),0.06829268292682927,0.07073170731707316,0.045121951219512194,0.6607142857142856,9.341133004926107,1.0,0.04029149315883403,2.7388960205391517,0.958398188764681,0.48051948051948046,0.6348893888263966,0.6493226600985221
"frozenset({'fatigue', 'phlegm', 'chest pain'})",frozenset({'swelled lymph nodes'}),0.06829268292682927,0.07073170731707316,0.045121951219512194,0.6607142857142856,9.341133004926107,1.0,0.04029149315883403,2.7388960205391517,0.958398188764681,0.48051948051948046,0.6348893888263966,0.6493226600985221
"frozenset({'phlegm', 'high fever'})",frozenset({'swelled lymph nodes'}),0.06829268292682927,0.07073170731707316,0.045121951219512194,0.6607142857142856,9.341133004926107,1.0,0.04029149315883403,2.7388960205391517,0.958398188764681,0.48051948051948046,0.6348893888263966,0.6493226600985221
"frozenset({'malaise', 'swelled lymph nodes'})","frozenset({'mild fever', 'loss of appetite'})",0.06951219512195123,0.06951219512195123,0.045121951219512194,0.6491228070175438,9.33825792551554,1.0,0.040290005948839976,2.651890243902438,0.9596188587014277,0.48051948051948046,0.6229104872272424,0.6491228070175438
"frozenset({'mild fever', 'loss of appetite'})","frozenset({'malaise', 'swelled lymph nodes'})",0.06951219512195123,0.06951219512195123,0.045121951219512194,0.6491228070175438,9.33825792551554,1.0,0.040290005948839976,2.651890243902438,0.9596188587014277,0.48051948051948046,0.6229104872272424,0.6491228070175438
"frozenset({'cough', 'chills', 'phlegm'})",frozenset({'swelled lymph nodes'}),0.06463414634146342,0.07073170731707316,0.042682926829268296,0.6603773584905661,9.336369551073522,1.0,0.03811124330755503,2.7361788617886185,0.9545911715403242,0.46052631578947373,0.6345268162234439,0.6319128171763175
"frozenset({'cough', 'fatigue', 'phlegm'})",frozenset({'swelled lymph nodes'}),0.06463414634146342,0.07073170731707316,0.042682926829268296,0.6603773584905661,9.336369551073522,1.0,0.03811124330755503,2.7361788617886185,0.9545911715403242,0.46052631578947373,0.6345268162234439,0.6319128171763175
"frozenset({'fatigue', 'breathlessness'})","frozenset({'malaise', 'chest pain'})",0.06463414634146342,0.07073170731707316,0.042682926829268296,0.6603773584905661,9.336369551073522,1.0,0.03811124330755503,2.7361788617886185,0.9545911715403242,0.46052631578947373,0.6345268162234439,0.6319128171763175
"frozenset({'chills', 'phlegm', 'high fever'})",frozenset({'swelled lymph nodes'}),0.06463414634146342,0.07073170731707316,0.042682926829268296,0.6603773584905661,9.336369551073522,1.0,0.03811124330755503,2.7361788617886185,0.9545911715403242,0.46052631578947373,0.6345268162234439,0.6319128171763175
"frozenset({'cough', 'breathlessness'})","frozenset({'malaise', 'chest pain'})",0.06463414634146342,0.07073170731707316,0.042682926829268296,0.6603773584905661,9.336369551073522,1.0,0.03811124330755503,2.7361788617886185,0.9545911715403242,0.46052631578947373,0.6345268162234439,0.6319128171763175
"frozenset({'fatigue', 'phlegm', 'high fever'})",frozenset({'swelled lymph nodes'}),0.06463414634146342,0.07073170731707316,0.042682926829268296,0.6603773584905661,9.336369551073522,1.0,0.03811124330755503,2.7361788617886185,0.9545911715403242,0.46052631578947373,0.6345268162234439,0.6319128171763175
"frozenset({'chills', 'fatigue', 'phlegm'})",frozenset({'swelled lymph nodes'}),0.06463414634146342,0.07073170731707316,0.042682926829268296,0.6603773584905661,9.336369551073522,1.0,0.03811124330755503,2.7361788617886185,0.9545911715403242,0.46052631578947373,0.6345268162234439,0.6319128171763175
"frozenset({'cough', 'phlegm', 'high fever'})",frozenset({'swelled lymph nodes'}),0.06463414634146342,0.07073170731707316,0.042682926829268296,0.6603773584905661,9.336369551073522,1.0,0.03811124330755503,2.7361788617886185,0.9545911715403242,0.46052631578947373,0.6345268162234439,0.6319128171763175
frozenset({'swelled lymph nodes'}),"frozenset({'chills', 'fatigue', 'phlegm'})",0.07073170731707316,0.06463414634146342,0.042682926829268296,0.6034482758620691,9.33636955107352,1.0,0.03811124330755503,2.3587486744432664,0.9608548931383578,0.46052631578947373,0.5760463966191612,0.6319128171763175
frozenset({'swelled lymph nodes'}),"frozenset({'cough', 'chills', 'phlegm'})",0.07073170731707316,0.06463414634146342,0.042682926829268296,0.6034482758620691,9.33636955107352,1.0,0.03811124330755503,2.3587486744432664,0.9608548931383578,0.46052631578947373,0.5760463966191612,0.6319128171763175
frozenset({'swelled lymph nodes'}),"frozenset({'cough', 'phlegm', 'high fever'})",0.07073170731707316,0.06463414634146342,0.042682926829268296,0.6034482758620691,9.33636955107352,1.0,0.03811124330755503,2.3587486744432664,0.9608548931383578,0.46052631578947373,0.5760463966191612,0.6319128171763175
"frozenset({'malaise', 'chest pain'})","frozenset({'fatigue', 'breathlessness'})",0.07073170731707316,0.06463414634146342,0.042682926829268296,0.6034482758620691,9.33636955107352,1.0,0.03811124330755503,2.3587486744432664,0.9608548931383578,0.46052631578947373,0.5760463966191612,0.6319128171763175
frozenset({'swelled lymph nodes'}),"frozenset({'cough', 'fatigue', 'phlegm'})",0.07073170731707316,0.06463414634146342,0.042682926829268296,0.6034482758620691,9.33636955107352,1.0,0.03811124330755503,2.3587486744432664,0.9608548931383578,0.46052631578947373,0.5760463966191612,0.6319128171763175
"frozenset({'malaise', 'chest pain'})","frozenset({'cough', 'breathlessness'})",0.07073170731707316,0.06463414634146342,0.042682926829268296,0.6034482758620691,9.33636955107352,1.0,0.03811124330755503,2.3587486744432664,0.9608548931383578,0.46052631578947373,0.5760463966191612,0.6319128171763175
frozenset({'swelled lymph nodes'}),"frozenset({'fatigue', 'phlegm', 'high fever'})",0.07073170731707316,0.06463414634146342,0.042682926829268296,0.6034482758620691,9.33636955107352,1.0,0.03811124330755503,2.3587486744432664,0.9608548931383578,0.46052631578947373,0.5760463966191612,0.6319128171763175
frozenset({'swelled lymph nodes'}),"frozenset({'chills', 'phlegm', 'high fever'})",0.07073170731707316,0.06463414634146342,0.042682926829268296,0.6034482758620691,9.33636955107352,1.0,0.03811124330755503,2.3587486744432664,0.9608548931383578,0.46052631578947373,0.5760463966191612,0.6319128171763175
"frozenset({'phlegm', 'high fever'})","frozenset({'chest pain', 'sweating'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'chills', 'phlegm'})","frozenset({'fatigue', 'swelled lymph nodes'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'fatigue', 'phlegm'})","frozenset({'chest pain', 'sweating'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'cough', 'phlegm'})","frozenset({'chest pain', 'sweating'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'cough', 'phlegm'})","frozenset({'chest pain', 'breathlessness'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'chills', 'phlegm'})","frozenset({'high fever', 'swelled lymph nodes'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'cough', 'phlegm'})","frozenset({'fatigue', 'swelled lymph nodes'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'fatigue', 'phlegm'})","frozenset({'high fever', 'swelled lymph nodes'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'phlegm', 'high fever'})","frozenset({'fatigue', 'swelled lymph nodes'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'chills', 'phlegm'})","frozenset({'chest pain', 'sweating'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'phlegm', 'high fever'})","frozenset({'chest pain', 'breathlessness'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'cough', 'phlegm'})","frozenset({'high fever', 'swelled lymph nodes'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'chills', 'phlegm'})","frozenset({'chest pain', 'breathlessness'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'fatigue', 'phlegm'})","frozenset({'breathlessness', 'chest pain'})",0.06829268292682927,0.06707317073170732,0.042682926829268296,0.625,9.318181818181818,1.0,0.038102320047590725,2.4878048780487805,0.9581151832460734,0.46052631578947373,0.5980392156862745,0.6306818181818181
"frozenset({'fatigue', 'swelled lymph nodes'})","frozenset({'phlegm', 'high fever'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'fatigue', 'swelled lymph nodes'})","frozenset({'chills', 'phlegm'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'chest pain', 'sweating'})","frozenset({'phlegm', 'high fever'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'chest pain', 'breathlessness'})","frozenset({'chills', 'phlegm'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'fatigue', 'swelled lymph nodes'})","frozenset({'cough', 'phlegm'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'high fever', 'swelled lymph nodes'})","frozenset({'chills', 'phlegm'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'chest pain', 'sweating'})","frozenset({'cough', 'phlegm'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'high fever', 'swelled lymph nodes'})","frozenset({'cough', 'phlegm'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'chest pain', 'breathlessness'})","frozenset({'cough', 'phlegm'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'breathlessness', 'chest pain'})","frozenset({'fatigue', 'phlegm'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'chest pain', 'breathlessness'})","frozenset({'phlegm', 'high fever'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'chest pain', 'sweating'})","frozenset({'fatigue', 'phlegm'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'chest pain', 'sweating'})","frozenset({'chills', 'phlegm'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'high fever', 'swelled lymph nodes'})","frozenset({'fatigue', 'phlegm'})",0.06707317073170732,0.06829268292682927,0.042682926829268296,0.6363636363636364,9.318181818181817,1.0,0.038102320047590725,2.5621951219512193,0.9568627450980394,0.46052631578947373,0.6097096620656831,0.6306818181818181
"frozenset({'fatigue', 'phlegm'})","frozenset({'breathlessness', 'sweating'})",0.06829268292682927,0.06341463414634146,0.04024390243902439,0.5892857142857143,9.292582417582418,1.0,0.03591314693634741,2.2803817603393424,0.9577978740282405,0.44,0.5614769345238096,0.6119505494505495
"frozenset({'cough', 'phlegm'})","frozenset({'breathlessness', 'sweating'})",0.06829268292682927,0.06341463414634146,0.04024390243902439,0.5892857142857143,9.292582417582418,1.0,0.03591314693634741,2.2803817603393424,0.9577978740282405,0.44,0.5614769345238096,0.6119505494505495
"frozenset({'phlegm', 'high fever'})","frozenset({'breathlessness', 'sweating'})",0.06829268292682927,0.06341463414634146,0.04024390243902439,0.5892857142857143,9.292582417582418,1.0,0.03591314693634741,2.2803817603393424,0.9577978740282405,0.44,0.5614769345238096,0.6119505494505495
"frozenset({'chills', 'phlegm'})","frozenset({'breathlessness', 'sweating'})",0.06829268292682927,0.06341463414634146,0.04024390243902439,0.5892857142857143,9.292582417582418,1.0,0.03591314693634741,2.2803817603393424,0.9577978740282405,0.44,0.5614769345238096,0.6119505494505495
"frozenset({'breathlessness', 'sweating'})","frozenset({'cough', 'phlegm'})",0.06341463414634146,0.06829268292682927,0.04024390243902439,0.6346153846153846,9.292582417582416,1.0,0.03591314693634741,2.5499358151476246,0.9528093434343433,0.44,0.6078332662102295,0.6119505494505495
"frozenset({'breathlessness', 'sweating'})","frozenset({'chills', 'phlegm'})",0.06341463414634146,0.06829268292682927,0.04024390243902439,0.6346153846153846,9.292582417582416,1.0,0.03591314693634741,2.5499358151476246,0.9528093434343433,0.44,0.6078332662102295,0.6119505494505495
"frozenset({'breathlessness', 'sweating'})","frozenset({'fatigue', 'phlegm'})",0.06341463414634146,0.06829268292682927,0.04024390243902439,0.6346153846153846,9.292582417582416,1.0,0.03591314693634741,2.5499358151476246,0.9528093434343433,0.44,0.6078332662102295,0.6119505494505495
"frozenset({'breathlessness', 'sweating'})","frozenset({'phlegm', 'high fever'})",0.06341463414634146,0.06829268292682927,0.04024390243902439,0.6346153846153846,9.292582417582416,1.0,0.03591314693634741,2.5499358151476246,0.9528093434343433,0.44,0.6078332662102295,0.6119505494505495
"frozenset({'cough', 'malaise'})","frozenset({'fatigue', 'breathlessness'})",0.06707317073170732,0.06463414634146342,0.04024390243902439,0.6,9.283018867924527,1.0,0.03590868530636526,2.338414634146341,0.9564270152505449,0.44,0.5723598435462843,0.6113207547169811
"frozenset({'fatigue', 'breathlessness'})","frozenset({'cough', 'malaise'})",0.06463414634146342,0.06707317073170732,0.04024390243902439,0.6226415094339622,9.283018867924527,1.0,0.03590868530636526,2.472256097560975,0.9539330725771404,0.44,0.5955111604390184,0.6113207547169811
frozenset({'phlegm'}),"frozenset({'malaise', 'fatigue', 'swelled lymph nodes'})",0.07195121951219512,0.06585365853658537,0.04390243902439024,0.6101694915254238,9.265536723163843,1.0,0.03916418798334324,2.396288441145281,0.9612352168199735,0.4675324675324674,0.582687967429305,0.6384180790960452
"frozenset({'chest pain', 'phlegm'})","frozenset({'malaise', 'swelled lymph nodes'})",0.07195121951219512,0.06951219512195123,0.046341463414634146,0.6440677966101696,9.265536723163843,1.0,0.0413399762046401,2.6142276422764232,0.9612352168199738,0.4871794871794871,0.6174778417042451,0.655367231638418
frozenset({'mild fever'}),"frozenset({'malaise', 'fatigue', 'swelled lymph nodes'})",0.07195121951219512,0.06585365853658537,0.04390243902439024,0.6101694915254238,9.265536723163843,1.0,0.03916418798334324,2.396288441145281,0.9612352168199735,0.4675324675324674,0.582687967429305,0.6384180790960452
"frozenset({'malaise', 'swelled lymph nodes'})","frozenset({'chest pain', 'phlegm'})",0.06951219512195123,0.07195121951219512,0.046341463414634146,0.6666666666666666,9.265536723163843,1.0,0.0413399762046401,2.7841463414634147,0.9587155963302754,0.4871794871794871,0.6408234778799825,0.655367231638418
"frozenset({'malaise', 'fatigue', 'swelled lymph nodes'})",frozenset({'mild fever'}),0.06585365853658537,0.07195121951219512,0.04390243902439024,0.6666666666666666,9.265536723163843,1.0,0.03916418798334324,2.7841463414634147,0.9549608355091385,0.4675324675324674,0.6408234778799825,0.6384180790960452
"frozenset({'malaise', 'swelled lymph nodes'})",frozenset({'mild fever'}),0.06951219512195123,0.07195121951219512,0.046341463414634146,0.6666666666666666,9.265536723163843,1.0,0.0413399762046401,2.7841463414634147,0.9587155963302754,0.4871794871794871,0.6408234778799825,0.655367231638418
"frozenset({'malaise', 'fatigue', 'swelled lymph nodes'})",frozenset({'phlegm'}),0.06585365853658537,0.07195121951219512,0.04390243902439024,0.6666666666666666,9.265536723163843,1.0,0.03916418798334324,2.7841463414634147,0.9549608355091385,0.4675324675324674,0.6408234778799825,0.6384180790960452
frozenset({'mild fever'}),"frozenset({'malaise', 'high fever', 'swelled lymph nodes'})",0.07195121951219512,0.06585365853658537,0.04390243902439024,0.6101694915254238,9.265536723163843,1.0,0.03916418798334324,2.396288441145281,0.9612352168199735,0.4675324675324674,0.582687967429305,0.6384180790960452
"frozenset({'malaise', 'high fever', 'swelled lymph nodes'})",frozenset({'mild fever'}),0.06585365853658537,0.07195121951219512,0.04390243902439024,0.6666666666666666,9.265536723163843,1.0,0.03916418798334324,2.7841463414634147,0.9549608355091385,0.4675324675324674,0.6408234778799825,0.6384180790960452
"frozenset({'malaise', 'swelled lymph nodes'})",frozenset({'phlegm'}),0.06951219512195123,0.07195121951219512,0.046341463414634146,0.6666666666666666,9.265536723163843,1.0,0.0413399762046401,2.7841463414634147,0.9587155963302754,0.4871794871794871,0.6408234778799825,0.655367231638418
